product_name,price_type,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24
Superb Hair Art Memorial Wreath Late Victorian,start,6322.34,8930.69,7438.99,8517.3,7185.93,8843.06,7433.39,7501.34,6186.69,7966.28,8334.02,4501.0,5459.38,7598.75,4501.0,7653.78,4501.0,7233.98,7009.49,6139.34,4755.74,5434.51,4501.0,7099.59,5889.7,7318.2,7660.84,5651.35,8434.65,5881.34
Superb Hair Art Memorial Wreath Late Victorian,end,17337.66,14597.69,16023.45,14814.0,16079.35,14405.23,15828.5,15573.46,16609.92,14747.52,14302.93,18409.78,16963.38,14668.44,17772.84,14415.91,17905.05,14987.83,15164.51,15967.22,17404.11,16917.94,16141.73,12732.84,16227.11,14784.9,14317.66,16351.15,13439.66,15705.05
Original Geological Survey Map Victorian Recently Conserved,start,2218.12,2861.17,2930.12,2267.29,2144.24,2493.56,2606.6,3572.42,2974.75,2241.64,2506.55,3070.84,2396.81,2963.72,3514.98,2158.59,2434.59,2539.36,2121.16,1944.33,2561.47,1933.2,3349.8,2388.6,2749.74,3249.28,2620.63,3115.39,2880.7,3147.21
Original Geological Survey Map Victorian Recently Conserved,end,6551.88,5857.83,5818.81,6539.1,6603.26,6228.93,6118.73,5947.59,5896.04,6648.5,6422.16,5934.55,6572.89,6050.35,5503.38,6827.17,6564.35,6472.84,6821.31,7069.17,6461.23,7053.18,5571.17,6448.58,6101.65,5695.15,6362.96,6017.79,6202.58,6000.47
Ludwig Vistalite Drum Kit Federal Period,start,8955.87,6979.0,8929.2,6979.0,6979.0,6979.0,11507.0,7358.14,13163.4,10757.31,10336.8,6979.0,6979.0,7799.9,14005.44,9115.38,13621.36,7460.59,11204.12,8215.42,13734.94,7082.0,6979.0,6979.0,8671.05,13737.14,10461.85,11542.8,7267.94,6979.0
Ludwig Vistalite Drum Kit Federal Period,end,28974.13,30854.53,28655.7,31503.86,31432.01,30183.39,25465.4,29879.45,24409.69,27089.5,27613.49,32189.75,31651.87,29792.1,23354.4,28241.79,23643.06,30238.92,26791.3,29750.66,24197.63,30655.07,28804.97,29227.81,29986.31,24742.64,28204.75,27009.05,31066.04,32264.55
Vintage Penny Black 1840 c.1860 Excellent Condition,start,17197.94,12714.46,19645.51,16481.07,16872.62,13410.7,13707.79,22424.19,13293.95,17346.31,18075.21,14319.01,15747.93,22097.97,16349.55,20541.46,20577.39,21126.59,15846.68,20052.11,20366.99,21405.67,19429.03,16096.4,14058.24,13068.28,13220.38,17922.85,21030.54,15087.17
Vintage Penny Black 1840 c.1860 Excellent Condition,end,38152.06,42669.99,35420.37,38895.12,39299.69,42785.57,43127.25,33555.65,42325.71,37627.79,36702.71,40589.89,39197.33,32541.23,38437.39,34181.51,34755.69,34444.32,39464.78,34920.09,34656.23,33388.53,35241.97,38524.18,40492.21,41376.48,41982.82,37012.74,34305.34,39878.17
Original Marble Bust c.1800,start,17272.1,16423.2,12716.89,16518.28,9919.0,12342.23,11500.47,16734.62,14167.27,14586.21,14968.35,13335.55,17490.67,18760.68,17179.03,11660.82,9919.0,17765.65,15753.76,19684.79,20088.74,14570.66,11871.68,16347.79,14265.29,12402.03,17282.47,12536.2,9919.0,17153.48
Original Marble Bust c.1800,end,40487.9,41162.75,44678.5,41421.75,50511.81,46701.63,47863.91,42439.6,44371.35,44615.26,44600.03,46289.01,42027.76,39679.81,40383.49,45815.13,50547.38,39133.05,41755.79,38322.83,34013.5,39570.72,45873.17,41242.93,42003.99,44068.13,39165.03,43841.67,48216.32,39821.8
Aviation Chart WWII Pacific c.1800,start,4508.72,3987.55,3521.47,4378.12,2486.47,3752.53,3977.64,4649.57,3201.02,3839.37,3703.43,4522.76,2602.9,3548.94,2908.69,3376.73,4152.75,4386.53,2641.62,3093.46,4213.64,4584.35,3621.32,2950.89,2935.65,4624.75,3932.34,4510.34,4005.41,2491.67
Aviation Chart WWII Pacific c.1800,end,7281.28,7863.02,8331.49,7427.9,9386.33,7256.22,7933.85,7249.43,8654.43,7999.09,8099.35,7269.94,9229.63,8235.35,8827.51,8400.91,7562.44,7301.34,9093.96,8614.79,7517.47,7151.92,8129.72,8795.83,8813.42,7115.46,7782.92,7164.06,7730.57,9255.0
Restored Sardonyx Intaglio Ring With Provenance,start,10339.33,8324.76,13275.16,12545.01,10480.54,9907.58,14820.83,8056.999999999999,14284.62,11668.77,9742.14,13606.79,11637.3,12750.39,12551.0,10999.84,14094.28,13132.23,8056.999999999999,12025.5,10426.68,13947.27,14819.43,13084.58,10524.79,10989.18,14945.77,13025.76,14694.63,9638.34
Restored Sardonyx Intaglio Ring With Provenance,end,28480.67,30096.07,25416.6,25951.12,28263.63,28782.18,24166.26,31335.65,25146.99,27975.59,30268.75,26351.3,28455.28,27498.16,27657.36,29164.34,25863.92,27021.9,31826.41,27911.63,29281.09,25867.4,25251.39,26832.42,29619.31,29688.9,25704.28,27842.64,26373.5,31550.01
Signed Fraktur Pennsylvania German c.1780 Museum Deaccessioned,start,574.26,633.17,594.24,660.93,455.19,481.3,638.19,574.42,556.91,554.82,517.17,560.04,461.03,441.15,563.73,546.85,569.72,610.33,632.89,531.05,530.36,551.08,570.97,532.7,540.1,509.14,588.27,531.28,617.82,590.27
Signed Fraktur Pennsylvania German c.1780 Museum Deaccessioned,end,995.74,926.13,960.45,905.93,1129.22,1103.68,924.14,996.41,1000.89,1017.36,1059.53,1005.76,1101.24,1112.69,999.69,1004.4,988.3,953.18,926.92,1024.39,1131.57,996.19,982.07,1015.03,1007.26,1028.5,936.14,992.28,917.69,943.21
Napoleonic Era Cavalry Saber c.1780,start,8945.63,7425.21,10306.85,11322.4,9154.23,9923.18,9427.79,8314.66,11952.04,13093.52,11843.93,8952.36,10477.44,9925.31,11385.62,11086.65,9225.0,13419.22,10646.6,10001.43,10143.45,10641.74,10519.01,9850.49,9993.67,12821.36,9136.32,12229.94,9586.25,13339.46
Napoleonic Era Cavalry Saber c.1780,end,19944.37,21860.32,18598.47,18404.75,20284.59,20147.33,21219.89,22922.63,19471.9,18560.79,19964.75,22874.14,21743.22,21361.76,20034.43,20389.64,20763.76,19909.07,23923.05,23961.82,24527.69,23324.36,23474.91,23992.11,23802.87,19906.12,23525.49,20723.38,24255.31,20459.12
Historic Brass Telescope Victorian 18th Century Recently Conserved,start,4045.999999999999,5631.1,7732.48,7666.65,7707.26,4515.77,6626.72,4105.49,6374.9,7125.8,4045.999999999999,7263.37,4045.999999999999,4111.15,4773.56,5982.36,6677.7,7439.46,4923.2,7269.49,4355.79,5340.86,8170.74,4045.999999999999,8347.54,7294.6,4629.88,4196.86,7665.36,5248.87
Historic Brass Telescope Victorian 18th Century Recently Conserved,end,17146.31,15015.79,12748.89,12982.96,12982.47,16199.22,14174.79,16951.29,14593.0,13922.11,17370.36,13752.58,17482.69,16971.04,13704.12,12520.57,14194.76,13615.35,16178.62,14125.9,17090.72,16252.84,13344.11,17564.69,13180.29,14207.93,16906.98,17423.13,14086.33,16513.0
Stumpwork Embroidery Panel,start,937.04,678.01,573.69,553.0,704.74,1081.1,888.35,585.81,916.88,555.93,761.98,581.57,830.27,845.75,1061.87,628.02,553.0,780.7,562.26,661.92,673.51,553.0,883.84,930.61,867.47,746.95,944.49,1113.56,767.97,553.0
Stumpwork Embroidery Panel,end,1982.96,2266.43,2383.96,2295.08,2226.13,1858.8,2040.35,2325.45,2001.43,2370.16,2156.35,2337.72,2090.11,2084.33,1857.66,2275.45,2377.7,2122.56,2347.01,2238.44,2220.02,2441.85,1999.88,1961.01,2027.63,2157.06,1959.03,1777.46,2112.88,2325.96
Estate Polo Mallet Collection,start,651.0,651.0,691.19,1269.9,651.0,743.37,767.74,1300.28,1136.52,1064.56,986.93,1022.73,651.0,705.95,1086.09,885.59,1129.61,695.55,1049.28,692.66,662.25,1219.65,1173.25,1199.23,1231.66,723.03,700.05,1129.0,1217.96,1135.84
Estate Polo Mallet Collection,end,2629.54,2646.96,2567.77,2000.56,2636.26,2291.98,2559.63,2041.0,2210.08,2302.57,2364.09,2315.96,2720.56,2629.08,2262.31,2453.79,2225.01,2680.04,2290.47,2659.49,2681.17,2129.24,2192.52,2196.75,2151.26,2629.34,2680.41,2234.51,2138.37,2216.9
Restored Topaz Chandelier Earrings Late Victorian As Found,start,17895.39,20674.88,13550.15,13980.94,11921.97,13396.33,17669.02,15528.25,20509.82,11163.73,19618.71,11195.44,11025.0,17370.4,18059.3,20334.91,20279.74,13895.3,12799.15,18863.56,20712.31,15750.05,19054.14,12153.78,16546.1,19378.63,11025.0,18421.31,11783.99,18336.87
Restored Topaz Chandelier Earrings Late Victorian As Found,end,35114.61,32050.98,39328.99,38317.43,40476.0,39515.32,35282.9,37285.56,32365.51,42445.13,33846.79,42222.62,42534.27,35833.69,34815.82,32962.65,33887.82,40108.03,40749.01,35151.72,32628.82,37561.74,30229.98,41190.7,36722.91,33891.32,42852.35,35666.13,42690.1,36328.06
Authentic Donegal Arts Crafts Carpet c.1920,start,7435.02,7528.6,5768.0,5768.0,11069.13,6760.57,5908.2,11589.58,8167.09,9237.88,5768.0,12923.04,12125.3,11813.56,10658.79,12309.9,10333.67,5768.0,5768.0,7052.16,11903.33,5768.0,9921.86,7493.44,11923.52,5768.0,9522.97,10163.52,9593.66,6712.17
Authentic Donegal Arts Crafts Carpet c.1920,end,27424.98,27426.21,29328.72,29353.76,24137.3,28945.53,29658.7,24522.06,27976.35,27192.55,31349.23,22844.63,23516.26,23888.0,25023.38,23481.57,25348.04,30451.6,30966.18,28705.39,26780.29,30677.19,25402.64,27311.78,22860.62,30543.72,25349.79,25016.52,25161.97,28229.08
Choice Night Clock Oil Lamp Italian,start,2955.71,2745.53,2823.73,3108.66,3588.18,3684.56,3387.96,3184.7,3294.84,2849.83,2671.05,3570.51,2712.92,3799.0,4393.89,4192.47,3052.88,3361.82,4251.47,3060.3,3640.91,3162.67,2932.54,2969.76,2807.27,3341.34,3348.38,3585.45,3901.4,4052.67
Choice Night Clock Oil Lamp Italian,end,6814.29,7084.04,7090.73,6794.4,6426.27,6490.16,6750.6,7089.04,6896.6,7256.28,6333.95,6454.44,7285.1,6240.58,6264.62,5945.61,7149.08,6894.26,6141.1,7283.89,6806.89,7377.25,7602.47,7510.3,7590.38,7082.13,7141.26,6858.46,6653.14,6472.29
Grand Sextant Ebony Frame,start,126.83,84.43,127.76,135.26,136.03,107.83,95.09,94.62,84.0,106.59,112.54,87.56,100.33,111.29,117.05,137.11,140.61,120.24,158.41,155.85,92.81,125.88,129.39,87.71,119.42,90.25,139.46,143.05,146.13,116.98
Grand Sextant Ebony Frame,end,263.17,303.37,273.89,247.39,244.21,267.73,281.41,291.52,307.84,289.08,280.6,308.83,296.91,287.64,282.91,267.19,275.61,298.69,262.21,254.16,317.9,280.14,275.43,315.19,273.28,298.23,255.01,260.94,254.57,296.77
Important Gilt Bronze Candelabra Pair Post-War As Found,start,9621.6,10808.84,8419.38,8502.5,10702.12,10584.11,11190.51,11522.96,11375.33,12409.01,7909.999999999999,10094.02,10679.52,8840.35,12987.88,7909.999999999999,7936.65,10577.42,10022.89,11734.62,8853.91,12921.27,10727.17,12707.48,9548.84,9426.39,13026.75,8360.63,12279.62,9323.06
Important Gilt Bronze Candelabra Pair Post-War As Found,end,26678.4,25397.2,27090.19,26714.87,24327.65,24440.25,24064.53,24115.5,23970.24,22824.07,27268.98,25419.66,24567.77,26016.2,21509.5,26623.73,26747.44,23920.58,24015.38,22167.29,24913.74,20808.41,22717.84,20443.52,23907.06,23941.3,20093.26,25087.79,21384.24,24313.02
Spain Classic Period Collection Post-War,start,12139.09,13625.86,13019.7,10865.04,10410.7,13825.4,10519.03,13022.65,13862.99,14499.87,13399.21,15242.57,14641.52,10968.28,14358.33,11314.82,13466.99,12877.39,14034.68,10310.36,11157.89,11025.24,12455.37,13234.19,10198.28,13468.31,12117.61,9381.34,12333.83,10320.26
Spain Classic Period Collection Post-War,end,22590.91,20819.33,21235.45,23504.07,23885.85,20514.28,24141.74,21949.45,21076.52,20478.67,21644.89,21595.84,20311.44,24158.61,20864.89,23934.47,21627.75,21994.67,20866.67,24455.48,23347.81,23384.8,21942.1,20930.14,23460.86,20214.08,21792.94,24540.49,21426.37,24019.94
Fine Mercury Dime Full Bands Mid-Century,start,25152.27,40380.99,29264.97,40310.34,33310.24,35883.2,30260.45,21986.9,32637.75,38344.24,32107.74,22826.52,34074.5,21901.47,30686.97,29367.72,34618.87,27100.81,41031.79,21644.0,37723.61,23180.69,21644.0,26993.2,28986.41,33513.81,38589.33,25991.48,39899.82,23464.65
Fine Mercury Dime Full Bands Mid-Century,end,80117.73,64901.25,74869.8,64306.38,70276.02,67594.76,73219.23,81473.16,71433.71,65822.29,71462.95,80966.66,59475.95,82190.96,73282.58,74629.64,69857.5,77342.33,63728.94,84363.09,68172.13,83590.4,86156.59,78458.0,76766.94,71709.24,66576.8,79219.69,65524.59,82673.19
Vintage Val Saint Lambert Vase 19th Century As Found,start,3604.999999999999,7662.8,3604.999999999999,3604.999999999999,4145.34,3604.999999999999,5534.18,4106.87,4005.08,6683.75,3604.999999999999,5850.03,6239.85,3867.66,7913.69,5359.88,3604.999999999999,3740.79,7091.55,4367.25,5439.09,3604.999999999999,3604.999999999999,4863.8,3604.999999999999,7401.36,5276.63,5724.85,7262.52,3604.999999999999
Vintage Val Saint Lambert Vase 19th Century As Found,end,19124.67,14463.83,18660.6,19118.07,18125.4,18790.5,16752.99,18004.13,18187.69,15416.24,19326.66,16325.56,16020.64,18407.8,14398.05,16786.63,18847.89,18355.91,15271.57,17833.97,16864.63,19540.92,19991.97,17417.98,18769.48,14745.75,16837.92,16249.27,15032.99,19924.17
Hank Aaron Home Run Ball Arts & Crafts Era,start,15510.67,10893.93,11589.63,12714.44,14766.07,10006.82,13539.32,14619.92,10279.56,11825.71,15597.45,9310.0,12298.82,13541.28,10733.12,11345.93,12125.92,17070.67,11978.03,10714.75,12788.5,16618.74,15591.4,10474.06,9310.0,12623.83,14764.23,14228.71,15032.09,9985.14
Hank Aaron Home Run Ball Arts & Crafts Era,end,27559.33,32520.78,31592.2,30677.75,28486.22,33284.86,30086.21,28890.09,33108.33,31698.76,27529.4,33769.76,30449.48,29396.08,32443.97,31769.9,31184.94,26280.09,31595.25,32563.38,30313.67,26401.81,27543.34,32354.97,33537.94,34072.23,28477.34,29320.45,28356.42,33222.69
Notable Hamilton Khaki Field,start,57296.59,44658.41,63260.34,70747.91,69655.6,60457.02,62586.05,63800.36,69853.23,59708.71,73178.83,64349.58,51808.03,46912.07,71401.31,63276.17,62971.79,64344.21,76285.03,63144.92,68940.01,58223.9,55111.66,55747.01,62052.36,61085.2,75804.55,47221.63,51401.67,75153.96
Notable Hamilton Khaki Field,end,118823.41,134711.79,112427.76,106754.72,106790.16,113634.3,114684.81,119140.41,117192.57,131824.23,120177.62,132727.58,140571.88,141433.75,118866.18,126616.14,126685.99,141791.55,115395.21,130452.01,127851.2,142961.67,139111.13,138880.55,130389.32,129161.27,113290.62,140544.69,135371.69,111371.89
Outstanding Regency Silver Sauce Boat Late Victorian,start,3915.39,3668.08,4181.34,4123.18,3795.7,3792.93,4115.08,4215.04,3919.58,3968.36,3759.76,4028.78,4059.7,4282.94,4190.43,3545.91,3833.99,4173.65,4244.64,4123.14,3629.13,4195.63,4239.68,3922.53,3715.06,4501.09,4261.2,4016.17,4066.09,3758.39
Outstanding Regency Silver Sauce Boat Late Victorian,end,5854.61,5990.86,5457.15,5464.36,5763.31,5713.88,5419.49,5302.67,5554.03,5434.61,5678.22,5420.09,5463.33,5174.28,5262.42,5937.11,5680.19,5438.36,5390.87,5508.74,6076.43,5695.32,5708.13,5974.18,6218.5,5381.22,5579.72,5839.47,5874.33,6203.45
Unique Georgian Silver Tea Set Modernist Period With Certificate,start,2532.25,3570.22,1894.04,1715.0,1999.23,3891.4,1715.0,3054.33,2991.95,1715.0,3112.45,3780.98,1895.34,2314.03,2621.11,2753.02,2299.4,3407.79,1715.0,3626.17,3407.0,1715.0,2789.35,3601.09,1715.0,1722.58,2033.35,1715.0,1952.62,1715.0
Unique Georgian Silver Tea Set Modernist Period With Certificate,end,8197.75,7201.44,8992.82,9517.29,8841.35,6885.96,9167.26,7944.13,7783.27,9674.3,7600.35,6957.66,8954.27,8441.57,8097.31,7839.44,8276.44,7021.52,9298.56,6924.43,7103.74,8982.12,7627.23,6825.4,9168.55,7710.85,7413.55,8913.39,8562.99,9065.91
Antique Geological Survey Map Victorian c.1970,start,7299.84,4759.95,6197.48,6317.69,6937.32,7237.64,7253.38,5437.8,4699.56,4522.57,4540.83,5161.0,6290.67,6763.04,5618.05,4720.52,6645.51,4377.27,5671.3,6951.41,6687.54,5161.96,4951.67,5900.58,6918.41,6695.61,6097.39,5553.31,6113.99,5581.52
Antique Geological Survey Map Victorian c.1970,end,10690.16,13128.14,11605.18,11254.98,10725.02,10543.37,10523.11,12247.17,12786.02,12877.23,12981.67,12201.08,11036.23,10566.01,11610.34,12372.37,10512.68,12644.75,11264.41,9847.61,10173.73,11659.2,11858.42,10800.95,9879.8,9974.23,10338.04,11011.71,10416.97,11030.02
Estate Whittled Walking Cane,start,2493.3,2472.94,2862.46,2527.26,2513.94,2644.58,2648.36,2668.19,2885.25,2591.58,2636.33,2841.56,2598.23,2842.13,2782.26,2726.32,2819.23,2850.73,2791.53,2580.19,2825.81,2849.17,2716.08,2880.6,2759.63,2573.3,2535.49,2521.16,2846.81,2548.18
Estate Whittled Walking Cane,end,3806.7,3821.37,3450.32,3727.56,3749.58,3627.29,3601.19,3569.45,3373.13,3159.8,3599.68,3355.21,3616.21,3375.67,3452.73,3461.28,3357.52,3361.38,3381.08,3576.05,3304.93,3316.79,3449.21,3331.52,3438.79,3617.7,3661.49,3676.56,3350.13,3694.96
Select Indian Head Gold Eagle Good Condition,start,19973.21,26145.65,14734.999999999998,15733.22,19667.63,22349.28,26739.06,27497.75,27192.21,22186.35,22093.26,14831.64,25101.33,17956.1,20714.3,15897.15,24771.97,23615.65,23795.88,29462.11,28001.41,28642.54,17665.79,15664.51,23329.64,22920.66,18030.93,28748.95,18905.35,18729.69
Select Indian Head Gold Eagle Good Condition,end,50696.79,43851.07,56372.37,55713.31,51820.46,49003.83,44455.25,44135.04,44978.14,50344.83,51320.03,58498.98,48418.55,55820.92,52669.81,57308.07,49273.92,51183.52,51191.92,45490.82,51600.99,45078.96,55386.72,57458.81,49353.1,49970.29,54127.1,43618.53,53765.8,54314.64
Game Bird Print Set Framed c.1910,start,4637.26,5376.32,3849.51,6194.28,4601.82,5512.15,5152.76,3614.53,5215.46,3556.0,4570.09,4933.3,5866.76,4433.07,6009.05,3653.87,6404.18,4622.13,3888.03,5455.97,6500.99,3696.32,5977.88,5558.21,6870.77,4631.89,6498.6,4597.18,3758.19,5296.04
Game Bird Print Set Framed c.1910,end,12442.74,11673.81,13259.64,10831.84,12558.03,11530.59,12074.82,13667.96,12138.62,13899.44,12857.68,12535.59,11673.84,13134.83,10242.94,12602.59,11078.43,12728.76,13323.72,11830.67,10752.52,13698.65,11328.16,11801.58,10534.61,12716.93,10964.78,12893.28,13755.69,12186.55
Premier Chronometer Deck Watch Naval c.1860,start,13081.66,9772.0,9772.0,10919.09,17986.16,16299.48,9772.0,21482.84,19571.62,21086.41,15459.24,15708.33,10339.02,21179.66,16307.09,20199.06,13682.4,9772.0,9772.0,19029.52,12026.89,17916.17,15841.29,19618.83,9772.0,21574.46,17086.22,17039.31,21499.26,16483.63
Premier Chronometer Deck Watch Naval c.1860,end,47358.34,51288.55,53774.61,48426.72,41457.23,43276.83,51753.88,38456.66,40236.8,39284.73,45425.49,45044.18,50226.12,39270.79,44688.16,40695.29,47671.82,54707.5,55414.97,42863.14,50496.69,45193.95,53181.62,44363.44,57522.98,42723.1,46632.92,47066.82,42173.98,47869.27
Bracket Clock Georgian Ebony Mid-Century,start,4541.36,3494.96,3665.99,3231.27,4947.69,2499.0,3587.68,4348.54,2499.0,3067.06,5290.02,4544.36,2499.0,3443.57,5165.0,4522.51,2499.0,2499.0,4588.23,2499.0,3096.3,2499.0,4085.57,3006.32,2572.38,4234.01,4986.45,2499.0,4427.08,2499.0
Bracket Clock Georgian Ebony Mid-Century,end,9668.64,10751.26,10602.11,11049.01,9336.09,11828.01,10643.7,9888.62,11685.11,11074.63,8948.05,9688.66,11769.3,10724.36,9055.18,9734.54,12087.5,11868.83,9593.82,12076.72,11131.03,12222.84,10139.4,11220.79,10681.8,10017.71,9334.9,12081.83,9805.36,11880.89
Matched Shakespeare First Folio Page c.1940,start,12986.48,10262.57,11017.44,14472.89,13816.94,8855.0,11462.33,14263.72,14462.92,10949.58,14188.97,13667.97,9747.3,12447.99,11797.78,13797.58,8855.0,12373.89,8855.0,11566.12,11964.98,13641.72,11136.47,14767.82,13567.5,8855.0,11958.7,13577.1,8855.0,10348.08
Matched Shakespeare First Folio Page c.1940,end,27763.52,30598.28,28420.1,25638.19,25771.2,30893.42,28345.22,24713.97,23643.19,26655.33,22724.13,23344.03,27827.88,25998.19,27255.97,23935.54,29177.03,25121.7,29068.88,25859.29,22105.14,24928.84,27110.69,22664.23,23004.58,28296.53,24373.63,23129.3,28083.2,27079.3
Exquisite Kinetic Metal Sculpture Early 20th Century,start,4086.83,3892.77,4210.92,3560.58,4286.6,4047.04,4001.02,3883.88,3470.4,4360.63,3598.62,4264.1,4324.43,3691.57,4231.96,3746.49,3985.2,3958.37,4110.64,3977.04,4399.99,4220.19,3415.12,4009.71,3740.83,4399.79,3886.72,4107.86,4263.6,4121.28
Exquisite Kinetic Metal Sculpture Early 20th Century,end,5803.17,6019.34,5719.44,6365.18,5630.68,5897.31,5976.09,6114.85,6486.31,5612.79,6367.97,5735.5,5672.12,6328.37,5770.65,6253.02,6002.16,6053.56,5919.65,6068.04,5671.82,5860.31,6702.3,6146.48,6406.89,5786.83,6269.59,6074.68,5931.08,6056.77
Scarce Vintage Pucci Silk Dress c.1910,start,1834.0,4138.67,2127.91,3999.9,3167.06,1892.94,2855.98,3301.4,1834.0,3716.33,3309.87,3546.95,1938.87,2005.47,1834.0,1834.0,2266.95,2526.74,1834.0,1834.0,2373.73,3385.4,2834.77,3145.67,2822.04,2129.03,2270.64,2227.35,2329.12,3056.12
Scarce Vintage Pucci Silk Dress c.1910,end,10094.37,7633.16,9301.36,7355.78,8282.54,9957.11,9225.28,8758.07,10806.41,8155.25,8248.82,7765.0,9487.37,8977.14,9343.18,9342.41,9005.76,8913.36,10082.28,10592.21,9445.61,8709.21,9458.53,9193.76,9186.91,9885.42,9885.55,10186.37,9939.03,9068.52
Provenance Jade Bangle Bracelet,start,33754.94,32703.37,38075.66,44814.74,32584.03,40398.8,30934.75,27546.52,31780.98,42588.23,30921.59,31788.82,32045.54,27430.84,38881.02,37731.03,32170.68,33963.56,32490.88,39433.43,42735.38,34200.32,25989.77,27972.42,25853.0,31693.22,32450.58,39336.8,34339.03,23898.0
Provenance Jade Bangle Bracelet,end,75385.06,76909.3,72455.83,65905.75,77500.54,68771.95,87564.49,81939.35,79018.27,69906.79,82357.99,81110.22,80072.02,83639.8,73412.37,73776.55,79139.16,76206.29,76747.83,69132.89,65401.99,72878.94,79315.05,76462.42,78110.25,71234.97,70669.97,63802.43,71524.67,80967.63
Early Dalmore 50 Year Single Malt,start,7233.66,7119.61,9985.29,7438.26,6153.0,12488.93,11931.59,12565.02,6194.84,11678.03,10577.23,6516.18,12251.14,13039.46,7848.38,9419.12,11619.45,13002.75,10841.63,7155.28,6707.06,12766.54,9447.79,6153.0,7525.68,11106.25,12158.4,6153.0,10486.02,6153.0
Early Dalmore 50 Year Single Malt,end,26556.34,26132.59,23430.75,26167.03,27253.12,21043.31,21702.58,21078.32,28053.43,22512.77,23814.85,28078.01,22485.22,21531.02,26611.61,25081.49,22644.94,21224.39,23315.74,26978.12,27259.43,21058.43,24331.29,28772.31,26072.96,22455.08,21910.33,28099.29,23793.41,29274.99
Carved Oak Church Pew,start,843.61,846.6,817.86,906.71,829.72,879.76,805.65,826.3,915.57,804.01,900.3,821.61,940.4,809.87,911.12,870.82,916.72,861.63,830.13,883.12,954.7,831.89,840.61,932.07,944.97,953.64,927.24,965.42,906.51,836.32
